source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha,original_ext_source_id,angular_distance
1978770052660863488,324.7173643247084,48.25807525077391,13.63336,11.988545,2037.8851,3720.4001,0.071123086,1.6448145,5011.1357,2.8224,-0.0931,,-0.13,1237671938747531912,0.01902144
1978863614230983808,324.1180264848463,49.01455775799993,13.703074,12.151091,1785.3527,3394.49,0.08802838,1.5519838,5335.1206,2.7607,-0.1425,,0.07,1237672025166907241,0.07500829
1994520075684945408,355.22735291229355,55.51590589030886,10.887879,10.184471,2998.921,4823.5,0.06969102,0.70340824,6165.2656,4.159,-0.1429,5.078747,0.15,1237649770789928983,0.09510022
2009226898395121024,349.10466918502203,56.65313331907056,13.457199,11.33016,1557.2606,2110.5547,0.04069555,2.127039,4447.521,1.8163,-0.1899,,0.03,1237663234439643288,0.16122662
2066026848750788480,310.7827166833826,40.311591975900264,11.830084,11.119895,2109.3093,4597.6167,0.115224,0.71018887,6008.0264,4.1834,-0.282,9.24343,0.22,1237663146927325972,0.055068284
2208737823041374976,344.8323684611724,64.39595723506028,13.830545,11.633151,1294.9614,3349.0034,0.06644167,2.1973944,4905.576,2.4745,-0.009,7.8716044,-0.08,1237663231227724051,0.18715435
2223236597542761856,332.0944159947059,68.92515018531682,12.004671,11.271644,2085.705,3365.8596,0.086363666,0.73302746,6313.01,4.1607,-0.1495,,0.2,1237663228540551411,0.003137075
2237358518728674048,300.6926601940783,60.40068435936618,12.691095,11.926948,2454.531,3840.643,0.07860751,0.76414776,5920.5396,3.9839,-0.4452,,0.38,1237671969865793844,0.038177587
2237698924956100224,298.5566292510033,61.47165839467001,13.108227,12.245312,2145.9563,3283.9473,0.09140896,0.86291504,5717.4565,4.5472,-0.0376,,-0.13,1237671940349493475,0.038401783
2240860261402771584,295.8347845148733,61.734797068372885,12.674149,12.035193,2067.5881,3722.2095,0.26696098,0.6389551,6495.8057,4.042,-0.2691,,0.11,1237671939812032972,0.002503105
2367413637440582656,8.122078981374827,-16.757152017721058,10.532947,9.35186,2906.0542,5225.689,0.06444201,1.1810865,4806.078,2.9653,-0.2054,,0.0,1237672796112879659,0.21953231
2481106640150203520,26.479667374910132,-3.651092643766281,13.030285,11.980276,1817.6194,3286.211,0.06805742,1.0500088,5057.0303,3.4497,-0.2992,,0.1,1237679324468215852,0.097316556
2495584047191822336,40.79018381339942,-3.217999033173076,12.750101,11.750242,1153.6199,1324.5422,0.060093123,0.99985886,5178.7485,4.5031,0.0248,7.8444233,-0.18,1237678887990591535,0.04354545
2509663671542979584,23.79256217418894,-0.7080086580196885,12.617095,11.722776,2206.9412,2374.3677,0.06177475,0.8943186,5380.83,4.5413,-0.6264,10.640533,0.03,1237663783134036067,0.12144548
2524139708491200640,11.533331278505225,-5.642282294396482,9.329983,8.522248,3395.531,4610.882,0.056551825,0.8077345,5685.8833,4.3397,-0.279,,0.11,1237679322314244135,0.22157279
2527481124328018304,9.454631556884967,-4.478121868012161,12.454642,11.548056,1668.1095,2598.0024,0.07055614,0.90658665,5533.7173,4.5868,-0.3254,5.6544785,0.27,1237679323923939351,0.155358
2536026009007148288,13.737109984519247,-0.702081748624146,12.952422,12.193799,2489.5718,2377.8784,0.040479314,0.7586231,6040.7944,4.1136,-0.3552,,0.26,1237663783129645097,0.11226424
240997590005569664,50.98698760752565,42.53897622676992,12.076753,10.686776,1636.8439,1905.5397,1.5233346,1.3899765,4690.5073,2.2862,-0.366,12.318974,-0.05,1237661061185011769,0.1009444
250435114919575168,59.00173314575553,50.602644941138536,11.855722,10.634561,1315.9669,1967.187,0.13677202,1.2211618,4722.577,4.596,0.0015,,0.03,1237667138025947479,0.072571285
283705507846297600,89.67502940409307,63.071302687099674,12.025371,10.627095,2236.9443,3466.1282,0.3700558,1.3982754,4641.4443,2.2992,-0.3918,7.641333,-0.01,1237667206210584639,0.07092507
286762394987524992,88.36775932382481,63.3656632762011,13.611741,12.227226,1767.9852,2321.6758,0.090841055,1.3845148,4750.1963,2.2659,-0.3588,7.4670706,-0.08,1237667206747259018,0.024265246
396702597008452736,20.58104267334482,43.72804056575588,13.0603285,11.939692,1124.4067,1754.5286,0.05107261,1.1206369,4992.483,4.5802,-0.0604,,0.2,1237671069531111745,0.024294192
399160482237003264,24.64902278923495,47.123235566540714,10.753166,9.937696,564.45087,529.0177,0.23453586,0.81546974,5780.054,4.248,-0.2341,,0.17,1237666213547606102,0.30194783
432971087562560000,46.89964741876379,44.32198311775069,12.937995,12.016481,1853.3202,2607.2632,0.07259338,0.92151356,5827.9946,4.3547,-0.3606,,0.13,1237661056890896986,0.02965749
436881397586677120,41.781652736161455,45.57807589685314,12.74608,12.014433,1647.0851,1907.2002,0.059990034,0.7316475,6532.0845,4.0609,-0.4074,,0.0,1237661060108059284,0.08327654
506114896015119104,28.080070576696002,57.77036485169212,14.1256695,12.365456,1543.2263,2957.989,0.0,1.7602139,4442.5234,1.5945,-0.6535,,0.08,1237671066853180654,0.028737174
517945297531701760,29.63115526921754,63.97780507779132,11.609081,10.73985,3095.623,5225.3364,0.17145965,0.8692312,6280.899,4.2666,-0.3823,5.1809206,0.1,1237671067929673799,0.108762234
520674182308175360,32.18906189378669,68.74493379132893,13.737243,12.363521,1573.8102,2681.2026,0.0,1.3737221,5642.391,4.1137,0.0929,,-0.15,1237670445690585274,0.14183176
555828042948856192,62.611281668425256,79.75648387775651,10.687057,9.376388,2421.37,4717.7056,0.08635162,1.310669,4672.886,2.5404,0.0106,8.081955,-0.03,1237671560767340859,0.0821473
560844633469641472,37.411283743842695,76.28284939140273,13.039682,11.355317,1036.2864,1787.8894,0.90011287,1.6843653,5237.791,3.4982,-0.1353,5.631993,-0.03,1237671073829027958,0.086416565
811477450026673536,142.63525012617774,39.04508229343779,10.856085,10.246506,3529.7676,3283.8389,0.1321562,0.6095791,6561.329,4.1244,-0.3128,13.116536,0.27,1237660343935631363,0.122101285
816752597579143680,136.63772605376263,42.46535728269558,12.639809,11.993053,2261.2803,2209.7617,0.062755264,0.6467552,6280.747,4.0865,-0.0916,,0.13,1237657241894977585,0.0457768
824278754671062016,144.30934859407637,46.1794765787761,11.986579,11.329606,2096.7158,2920.8318,0.11144907,0.6569729,6206.356,4.1094,-0.3895,,0.1,1237657400273731593,0.043061182
833790011287842816,158.94309187532815,47.493152596782494,11.153678,10.3718405,2898.1223,2565.4678,0.08671402,0.78183746,5755.7544,4.0374,-0.3123,9.683514,0.28,1237658613588557829,0.006642993
846551011959215616,178.6097067442348,59.344202892266615,12.9974,11.888099,942.2647,2037.3717,0.049713064,1.1093016,4964.676,4.551,0.182,7.5159693,-0.09,1237658311329054750,0.042177036
850783135293647616,162.91143034841681,55.57786676364012,11.8465185,11.187374,2225.477,3157.7268,0.1338257,0.6591444,6212.5293,4.2903,-0.0921,5.807637,0.18,1237657221486608403,0.047277216
860786973119275264,168.13422318883306,59.39864268606188,12.454902,11.742121,2632.7346,2970.264,0.063439324,0.71278095,5969.167,4.1234,-0.4981,,0.12,1237655108911104039,0.14506719
911825272088232704,128.3876133536306,40.56802346586962,13.188578,12.261136,1172.2793,1321.6161,0.045774207,0.9274416,5923.462,3.6913,0.1425,,0.35,1237657594615300115,0.027490806
925232476360298496,113.94000466231974,43.034708575417916,11.513898,10.8582,1233.396,2019.6313,0.115015045,0.6556978,6182.7754,4.2533,-0.4041,7.8004236,0.42,1237663915724701772,0.34574127
927824295848328960,123.43244243282973,42.607023863051644,13.426063,11.566177,1554.3892,2432.352,0.41708532,1.8598852,4094.2874,4.6655,0.0595,18.462614,0.15,1237673705580986382,0.14364053
965071764067538816,98.3331864575423,44.93678398487745,9.778018,9.023213,3807.5083,2726.2642,0.062060073,0.7548046,5952.5527,4.0388,0.0436,8.312324,0.04,1237653737728442479,0.20604694
1019331670761935616,139.26242584118594,51.437987737087894,12.084716,10.324536,1087.7357,1719.8605,0.1413556,1.7601795,4267.3843,1.5542,-0.4267,8.866529,0.01,1237654653643587728,0.2515729
1036980374279855104,133.063858675281,56.31089207612281,12.984151,12.051142,1726.1051,2179.566,0.063808665,0.93300915,5563.401,4.2644,0.1026,5.2252483,-0.07,1237651272962932777,0.055737812
1039673219991216512,138.07454765815382,61.09579494555547,12.326071,10.847304,1476.9032,2491.1033,0.10520959,1.4787664,4358.0,1.902,-0.2756,8.013379,0.08,1237663546907099158,0.035130717
1067859024474556544,139.97527480242167,65.63597049549531,12.479894,11.590628,2669.888,3067.528,0.058549047,0.889266,5756.03,4.2508,-0.1321,,0.11,1237663916810174494,0.027433326
1094767651717637248,117.39427624466882,65.14543931481606,11.209184,10.635736,2977.439,3332.8938,1.3779764,0.5734472,6813.7163,4.2394,-0.5539,22.132969,0.59,1237667205679022220,0.15319282
1100829053162276736,104.41090606688965,65.36092607679821,11.558839,10.582257,2324.916,3049.0972,0.25696227,0.9765816,5411.5024,4.5599,-0.4901,7.7015133,0.09,1237666463726829619,0.07964022
1366955156786045312,264.5370994337265,49.20566324588207,10.603586,9.420078,2356.8052,5921.9946,0.09887335,1.1835079,4804.0415,3.2272,-0.0274,8.026125,0.02,1237656528386720020,0.09768986
1381933460093278080,243.40030934602373,42.415501861723975,13.264265,12.081356,1088.8716,1850.8077,0.056249008,1.182909,4850.851,2.6116,-0.2779,,-0.19,1237659330313519266,0.03905398
1386308107622770944,241.10485575218678,44.953000793444204,9.944477,8.777295,3589.48,4067.0603,0.06894439,1.167182,4943.598,3.1681,-0.1209,9.883575,0.04,1237659326563156007,0.20838156
1390160968165181696,235.21703669561592,41.83051062280428,11.903119,10.970582,2449.2837,2652.4246,0.09511316,0.9325371,5545.4956,4.5252,0.0396,6.2149143,0.12,1237659131678556180,0.041997526
1410094048824378880,247.57044444173587,47.23845378456113,13.0217085,11.96393,1652.7517,2116.4866,0.052851424,1.0577784,5176.2417,3.4059,-0.0712,8.355441,-0.04,1237651714261057757,0.009489381
1428247844792384640,245.61992066715138,53.541807973735615,8.8734455,7.742345,2436.0159,4344.715,0.09259268,1.1311007,5015.0464,2.7021,-0.1187,7.8678555,0.04,1237662701863632908,0.34561342
1428541203943082240,245.13862707438165,54.33524950204397,12.756694,12.036367,1379.0374,2912.2004,0.07035319,0.7203264,5934.8154,4.0115,-0.6399,,0.43,1237665570901721293,0.04705664
1509001781235943296,208.929281943654,46.169209535162615,12.61509,11.776204,1962.4442,2251.3132,0.076805286,0.83888626,5682.76,4.0171,-0.2947,,-0.04,1237661435926151171,0.023202583
1570095565014142464,193.98507363360613,53.31932520958464,11.774786,11.069454,2268.8762,2046.1118,0.098074526,0.7053318,6025.4863,4.0643,-0.0885,,0.07,1237662303502598179,0.012909416
1590971648693233664,219.78579442402318,47.119929816692974,14.594465,12.504628,1021.72174,1890.5928,0.02292201,2.089837,3959.1125,4.6451,0.258,,0.07,1237661958837043266,0.048253577
1612073368478032896,215.73615095150075,59.057281070077885,12.604458,11.841532,2257.2559,3322.291,0.040199455,0.7629261,5808.546,4.3318,-0.4392,,0.15,1237655370368483413,0.058025446
1627070436499694336,237.31139602380895,59.938863155103206,12.969172,11.78106,1905.0247,3392.455,0.06542843,1.1881113,4805.8066,2.6876,-0.5393,10.332987,0.32,1237671767464214568,0.08798065
1634046562901365376,259.7461863530466,66.4440064835589,10.595143,9.334228,3301.169,7656.7017,0.09188084,1.2609158,4591.372,2.3893,-0.1518,7.9550514,-0.02,1237651312679714833,0.1263722
1634850821295955456,251.59031418896734,64.05176961510102,12.3254795,11.52958,2236.143,5098.6416,0.07591589,0.7958994,5806.923,4.2134,-0.6349,,0.2,1237671769078235142,0.02891892
1640910264235900544,233.6528494076188,64.28875526381796,12.892799,12.215854,2057.1736,2782.9734,0.06894666,0.6769457,6170.3276,3.9793,-0.3181,,0.36,1237668503824564326,0.03941671
1732181342933000704,317.6178491837972,4.440280169408018,12.427568,11.583919,2404.9568,2677.8435,0.15480225,0.84364986,6169.0,4.1021,-0.3045,,0.08,1237669761715404975,0.06789524
1764093323605512192,315.18569713576056,16.897814266661232,11.772603,10.919846,1713.7101,3595.3545,0.13036487,0.85275745,5643.7295,4.5115,-0.3454,9.996641,0.05,1237666245211456060,0.041838173
1765601308096514560,327.3640695248668,10.787805910642808,12.776164,11.933355,2756.257,3112.9097,0.07096117,0.8428087,5960.738,3.7617,-0.0097,,0.19,1237656240621158671,0.023813246
1775076585772105600,332.7809510936553,16.397756973937973,10.365871,9.50955,2443.3467,3773.8906,0.08822114,0.85632133,5761.9766,4.4229,-0.0093,,0.15,1237680267204034634,0.0840065
1786308204424249600,325.08838181896414,19.04304321222311,12.483269,11.621744,1848.9641,3464.966,0.03495368,0.8615246,6105.2427,4.1121,0.1314,,0.12,1237666428826157257,0.05591277
1873773632859037568,338.26263331177114,21.217002540077228,12.769292,11.621486,1587.8683,3323.234,0.062416147,1.1478062,4959.3257,3.0922,-0.308,,0.14,1237680299419828282,0.049621865
1939968562181636224,354.7404455422942,47.246413010411395,12.196456,11.281696,2499.0945,3894.0815,0.15484823,0.91475964,5751.888,4.0727,-0.0788,,0.0,1237663230161846417,0.051803302
1945156573441745536,358.3624120015388,52.44881077988714,10.049914,9.319096,4532.4106,6137.5356,0.13092937,0.73081875,6036.5415,3.8065,-0.323,,0.13,1237649768641003721,0.044686966
1973639387800353408,328.3547564692608,45.664844445817145,12.722102,11.82218,2704.6934,3410.1501,0.03410263,0.8999224,5643.528,4.5491,-0.1758,,0.25,1237671939285975482,0.0648018
1974681965346751360,326.9253480575862,47.16852392788386,13.451952,12.131026,1641.9427,3231.7598,0.06303077,1.3209257,5104.015,3.6135,-0.0361,,-0.01,1237671939285188715,0.049091257
1978131820517307136,326.8140383024502,49.08617141680565,12.733436,11.890779,737.3363,913.71204,0.052746095,0.8426571,5693.311,4.4742,-0.2096,8.262218,0.21,1237671940895146251,0.022055602
1992510305865347200,351.1446227090519,52.72573385747353,10.7473,9.975973,1752.6288,1319.7345,0.077603616,0.771327,6037.4194,4.0016,-1.014,,0.57,1237663229622355317,0.22891864
1997031978717692928,351.41852742969905,55.96979416838958,13.10633,11.618864,1785.8197,3040.1494,0.03308351,1.4874659,4842.9165,2.2881,-0.6158,11.1865425,0.02,1237663231231657180,0.018308405
2009510439258092032,349.0186348651994,57.48304325136425,14.285823,12.132104,1106.3324,1378.7086,0.08557219,2.153719,4863.9683,2.5867,0.0927,,-0.05,1237663230157063086,0.009798223
2010157536212602368,346.05742781317736,57.62739295883207,13.178065,12.255423,2036.3573,2292.5322,0.082707234,0.9226427,6693.7617,4.0248,-0.3257,,0.69,1237663232828311394,0.022612112
2069561263237470464,310.08901150737694,43.065883906972196,11.43293,10.867646,2261.3691,3643.2844,0.12108978,0.5652838,6792.6147,4.0396,-0.3719,30.839418,0.68,1237663147465441540,0.07731727
2160478294893488128,277.1179957506611,63.93589893677453,12.643367,11.420038,1469.5007,3379.7822,0.0621812,1.2233286,4770.329,2.4484,-0.2128,,0.08,1237671772296445963,0.0562739
2172005510384604160,321.07627429483847,50.683663622620514,13.413032,11.527503,1326.6392,3165.5122,0.053286873,1.8855286,5188.5776,2.941,-0.016,10.781312,-0.06,1237671938746025754,0.014458786
2182797285731612672,313.7524492052075,54.499650639456604,9.991618,9.452576,3060.21,5562.251,1.3490565,0.5390425,6646.4595,4.1606,-0.3037,,0.32,1237672024626365435,0.2156822
2187540750686342016,308.9482706177503,58.17876733625589,10.073812,9.030481,2568.8323,3733.9883,0.06910702,1.0433302,5071.7183,3.5922,-0.3161,7.7942705,-0.01,1237672026235077200,0.3865481
2212459940481073920,340.316652504414,65.86936686793723,10.702139,8.594814,1005.1724,2182.963,0.10331484,2.1073246,4788.5854,2.23,0.1249,,0.1,1237663234435187235,0.29879236
2237440260545971840,299.96433603860214,60.93518859182878,8.788723,7.6475835,2958.4856,6154.7163,0.1155384,1.1411395,5104.0884,2.8216,-0.156,9.1354475,0.03,1237671970402402666,0.24724807
2277968847557895936,312.8526663897824,75.79201497812095,12.755366,11.829502,1599.2716,3064.516,0.3798225,0.9258642,6344.4595,3.7514,-0.3127,11.626512,0.64,1237663229610361078,0.078543685
2386612583634309120,349.3726473813744,-20.415716322508718,12.44991,11.781064,1099.57,2262.8533,0.15161145,0.66884613,6126.8623,4.0313,-0.4908,,0.32,1237667222853517338,0.029941458
2443533510330672000,2.5848868851345275,-5.978924001479367,12.396375,11.685136,1703.2942,2199.2412,1.3908129,0.71123886,6155.377,4.2805,-0.1955,9.663985,0.13,1237672796107636760,0.08701128
2474667698194292736,13.865952378154967,-7.859059524536648,9.937381,9.610018,3069.9973,4467.431,0.26729408,0.327363,7954.8135,4.1303,-0.5143,17.941446,0.18,1237680121175670828,0.08426703
2475329982151975296,18.719347059413003,-7.930767294648058,12.954851,12.010405,1608.7168,1314.4172,0.067353904,0.94444656,5538.7715,4.2428,-0.063,5.02214,-0.02,1237680241458544693,0.037041485
2481908154062494336,19.742670916570848,-5.863252999372442,10.122365,8.694516,1228.5873,2539.9412,0.06646355,1.4278488,4852.4146,2.3681,0.0982,,0.06,1237679253054423086,0.16363601
2492356813061245440,31.913315722746482,-3.8010207345773366,11.584067,10.917548,1890.6957,2607.892,0.13341121,0.66651917,6137.8506,4.0159,-0.3613,,-0.0,1237669771912609871,0.3457881
2496396350062150272,38.6963754893553,-1.9487294675289633,12.232224,11.484667,1326.2682,2028.4921,0.08059073,0.74755764,5913.9614,4.0573,-0.0599,,0.17,1237678889600286785,0.062840104
2504997211051132160,29.723689155510165,-2.131056790083091,11.253279,9.960747,1518.121,2503.0164,0.08425925,1.292532,5098.932,2.4055,-0.1301,,0.2,1237678889596354613,0.25764894
2506832154223189120,32.55790564195882,-0.8358458334383444,12.341288,11.649878,1045.5441,2248.9595,0.083677076,0.69141006,6070.908,4.1734,-0.2065,7.235598,0.17,1237663783137902651,0.03928113
2540351870003490048,5.218262301553457,-3.7481453153402993,9.088656,8.415507,2683.1409,3820.6401,0.064343266,0.6731491,6112.9194,4.0127,-0.6797,,0.25,1237679433446981707,0.22431132
2545791257105586688,1.2551429986509968,-0.18820779855698755,12.173306,11.006757,1859.1641,3008.7957,0.22019,1.1665497,4831.989,2.3759,-0.5041,10.266848,0.0,1237657190905741420,0.11316141
2608037084254370176,340.405328713708,-10.2910187298759,11.878845,11.102106,1716.0706,4628.737,0.061662603,0.7767391,5909.33,4.3347,-0.463,,0.23,1237656536977702930,0.021601602
2610819913824888064,343.873703635326,-6.6532560715433515,12.27153,11.373422,2141.1824,2728.2983,0.25217715,0.8981085,5381.799,4.3335,-0.4497,,0.11,1237680263993294868,0.099650055
2627715559252882944,334.5562679429928,-3.4197532383901628,12.578078,11.074181,1214.4893,1362.9882,0.07263221,1.5038977,4444.524,1.9982,-0.2971,7.5761642,0.04,1237680192048201766,0.10051339
144106838659777152,45.00431091645891,41.489225322415585,13.210129,12.000107,1577.895,2072.313,0.06413984,1.210022,4837.408,2.8134,-0.4463,,-0.19,1237661120239173699,0.076486975
